1686286425684370432,-0.00035,-0.00049,-0.00117,0.99995,-0.00923,-0.00369,-0.00004,0.00036,-0.00004,0.00025,
1686286425784730880,-0.00033,-0.00046,-0.00120,0.99995,-0.00922,-0.00369,-0.00004,0.00070,-0.00055,-0.00003,
1686286425884343296,-0.00027,-0.00039,-0.00124,0.99995,-0.00922,-0.00369,-0.00004,0.00058,-0.00086,-0.00019,
1686286425984299520,-0.00023,-0.00038,-0.00127,0.99995,-0.00923,-0.00369,-0.00004,0.00025,-0.00046,-0.00041,
1686286426084634368,-0.00023,-0.00038,-0.00129,0.99995,-0.00924,-0.00370,-0.00004,0.00036,-0.00047,-0.00076,
1686286426185556224,-0.00027,-0.00039,-0.00127,0.99995,-0.00924,-0.00369,-0.00005,0.00070,0.00001,-0.00052,
1686286426284614400,-0.00026,-0.00037,-0.00129,0.99995,-0.00924,-0.00370,-0.00004,0.00049,0.00004,-0.00034,
1686286426384294912,-0.00025,-0.00037,-0.00133,0.99995,-0.00924,-0.00370,-0.00005,0.00004,-0.00030,-0.00021,
1686286426484351744,-0.00030,-0.00040,-0.00132,0.99995,-0.00924,-0.00370,-0.00005,-0.00014,-0.00016,-0.00026,
1686286426584627456,-0.00033,-0.00050,-0.00128,0.99995,-0.00918,-0.00371,-0.00017,-0.00153,-0.00328,0.00155,
1686286426684304896,-0.00025,-0.00070,-0.00120,0.99995,-0.00909,-0.00374,-0.00038,0.00338,-0.00065,-0.00052,
1686286426784368640,-0.00032,-0.00051,-0.00117,0.99995,-0.00911,-0.00372,-0.00022,-0.00666,-0.00154,0.00255,
1686286426884580096,-0.00104,-0.00037,-0.00085,0.99995,-0.00913,-0.00391,-0.00019,-0.00532,0.00681,0.00297,
1686286426984419584,-0.00164,-0.00033,-0.00061,0.99995,-0.00903,-0.00404,0.00003,-0.00263,0.00301,0.00258,
1686286427084403712,-0.00204,-0.00005,-0.00056,0.99995,-0.00904,-0.00409,0.00027,-0.00124,0.00013,-0.00204,
1686286427184420608,-0.00180,0.00000,-0.00064,0.99995,-0.00912,-0.00405,0.00026,0.00711,0.00132,-0.00237,
1686286427284500480,-0.00109,-0.00011,-0.00095,0.99995,-0.00909,-0.00389,0.00044,0.00713,0.00234,-0.00400,
1686286427384232704,-0.00046,0.00031,-0.00121,0.99995,-0.00920,-0.00379,0.00060,0.00566,0.01198,-0.00374,
1686286427484657152,0.00022,0.00091,-0.00168,0.99995,-0.00935,-0.00364,0.00061,-0.00117,0.00599,-0.00138,
1686286427584515840,0.00024,0.00116,-0.00182,0.99995,-0.00935,-0.00365,0.00072,-0.00195,-0.00231,-0.00284,
1686286427684408320,0.00024,0.00129,-0.00190,0.99995,-0.00936,-0.00366,0.00081,-0.00097,0.00437,-0.00074,
1686286427785508352,0.00007,0.00146,-0.00188,0.99995,-0.00944,-0.00370,0.00077,0.00128,0.00349,-0.00081,
1686286427884458496,-0.00011,0.00172,-0.00181,0.99995,-0.00951,-0.00374,0.00075,-0.00351,0.00300,0.00115,
1686286427984331008,-0.00078,0.00168,-0.00159,0.99995,-0.00953,-0.00388,0.00069,-0.00721,-0.00036,0.00093,
1686286428084475648,-0.00193,0.00168,-0.00122,0.99995,-0.00961,-0.00402,0.00058,-0.00954,0.00144,0.00219,
1686286428184191744,-0.00337,0.00186,-0.00072,0.99994,-0.00971,-0.00419,0.00045,-0.00959,0.00413,0.00009,
1686286428284537088,-0.00428,0.00190,-0.00073,0.99994,-0.00968,-0.00418,0.00043,-0.00160,0.00346,-0.00199,
1686286428384258816,-0.00482,0.00266,-0.00065,0.99994,-0.00982,-0.00418,0.00080,-0.01264,0.00181,0.00225,
1686286428484409856,-0.00593,0.00307,-0.00030,0.99994,-0.00995,-0.00437,0.00052,-0.00985,0.00280,-0.00182,
1686286428584538368,-0.00693,0.00276,-0.00037,0.99994,-0.00984,-0.00429,0.00044,-0.00414,-0.00180,-0.00174,
1686286428684402176,-0.00736,0.00368,-0.00040,0.99994,-0.00988,-0.00429,0.00091,-0.00235,0.00802,-0.00122,
1686286428785213952,-0.00689,0.00392,-0.00023,0.99994,-0.01013,-0.00479,0.00054,0.03163,0.00354,-0.00023,
1686286428884630016,-0.00091,0.00308,0.00015,0.99993,-0.01065,-0.00544,-0.00042,0.11981,-0.04300,0.00283,
1686286428984470784,0.01405,-0.00320,0.00127,0.99992,-0.01086,-0.00611,-0.00312,0.23003,-0.09487,0.00371,
1686286429084545792,0.04027,-0.01672,0.00160,0.99988,-0.01082,-0.00612,-0.00894,0.33849,-0.17622,0.00278,
1686286429184401408,0.07733,-0.03734,0.00191,0.99978,-0.01069,-0.00585,-0.01725,0.43025,-0.23267,0.00417,
1686286429284594432,0.12372,-0.06172,0.00219,0.99954,-0.01102,-0.00537,-0.02774,0.50338,-0.25904,0.00386,
1686286429384327936,0.17598,-0.09046,0.00193,0.99912,-0.01181,-0.00438,-0.04003,0.53129,-0.30464,0.00197,
1686286429484359936,0.23070,-0.12598,0.00109,0.99847,-0.01246,-0.00355,-0.05384,0.55600,-0.37527,-0.00355,
1686286429584302336,0.28812,-0.16704,0.00047,0.99757,-0.01259,-0.00292,-0.06850,0.58764,-0.43711,0.00138,
1686286429684325376,0.34834,-0.21362,-0.00006,0.99639,-0.01245,-0.00133,-0.08391,0.58609,-0.46865,0.00155,
1686286429784235008,0.40720,-0.26250,-0.00125,0.99493,-0.01192,0.00020,-0.09990,0.56943,-0.49131,-0.00301,
1686286429884266496,0.46516,-0.31321,-0.00274,0.99322,-0.01111,0.00151,-0.11575,0.57278,-0.50852,-0.00555,
1686286429984203520,0.52281,-0.36571,-0.00472,0.99127,-0.01005,0.00288,-0.13141,0.55713,-0.52978,0.00413,
1686286430084483584,0.57629,-0.41975,-0.00810,0.98906,-0.00807,0.00482,-0.14725,0.50963,-0.55503,0.00121,
1686286430184578304,0.62582,-0.47533,-0.01312,0.98644,-0.00593,0.00790,-0.16383,0.48078,-0.56419,-0.00280,
1686286430284487424,0.67290,-0.53108,-0.01648,0.98361,-0.00433,0.00924,-0.18000,0.46772,-0.56162,-0.00401,
1686286430384277760,0.71935,-0.58698,-0.01761,0.98060,-0.00349,0.00864,-0.19582,0.45840,-0.56902,-0.00615,
1686286430484861184,0.76420,-0.64493,-0.01706,0.97733,-0.00327,0.00683,-0.21157,0.43301,-0.58963,-0.00490,
1686286430584221184,0.80600,-0.70554,-0.01452,0.97386,-0.00368,0.00411,-0.22708,0.42645,-0.60866,-0.00595,
1686286430684363520,0.84365,-0.76777,-0.00959,0.96999,-0.00603,0.00127,-0.24308,0.40094,-0.62458,0.00755,
1686286430784325120,0.88227,-0.83378,-0.00624,0.96588,-0.00652,-0.00093,-0.25891,0.36212,-0.63281,0.01328,
1686286430884535040,0.91935,-0.90094,-0.00522,0.96142,-0.00659,-0.00201,-0.27499,0.35609,-0.68345,0.00167,
1686286430984329984,0.95608,-0.97249,-0.00433,0.95659,-0.00586,-0.00283,-0.29137,0.36272,-0.72132,0.01177,
1686286431084520704,0.99308,-1.04825,-0.00406,0.95138,-0.00536,-0.00325,-0.30795,0.36626,-0.78662,0.00034,
1686286431184654080,1.02962,-1.12966,-0.00441,0.94533,-0.00465,-0.00302,-0.32607,0.35637,-0.85258,0.00552,
1686286431284664064,1.06168,-1.21615,-0.00386,0.93818,-0.00519,-0.00306,-0.34610,0.34621,-0.90798,-0.01764,
1686286431384498176,1.09676,-1.31236,-0.00475,0.93046,-0.00484,-0.00298,-0.36634,0.33096,-0.95927,0.00820,
1686286431484183808,1.12376,-1.41023,-0.00223,0.92246,-0.00493,-0.00331,-0.38605,0.27851,-0.99449,0.00104,
1686286431584191232,1.14953,-1.51314,-0.00194,0.91362,-0.00467,-0.00369,-0.40652,0.22793,-1.03621,0.01777,
1686286431684333312,1.17164,-1.62132,-0.00109,0.90377,-0.00422,-0.00379,-0.42799,0.20142,-1.09613,0.00300,
1686286431784260864,1.18896,-1.73209,-0.00029,0.89333,-0.00424,-0.00379,-0.44936,0.15927,-1.11984,0.01569,
1686286431884264448,1.19993,-1.84572,0.00142,0.88232,-0.00402,-0.00383,-0.47061,0.09519,-1.15504,0.00795,
1686286431984676864,1.20469,-1.96202,0.00292,0.87043,-0.00338,-0.00343,-0.49226,0.00614,-1.16051,0.01963,
1686286432084663040,1.20221,-2.07450,0.00502,0.85812,-0.00323,-0.00405,-0.51343,-0.03037,-1.11228,0.01178,
1686286432184504832,1.19834,-2.18609,0.00641,0.84515,-0.00413,-0.00385,-0.53450,-0.04261,-1.13620,0.00799,
1686286432284343040,1.19019,-2.29867,0.00812,0.83161,-0.00492,-0.00331,-0.55532,-0.08588,-1.14322,0.00789,
1686286432384897792,1.17834,-2.41471,0.00844,0.81737,-0.00577,-0.00267,-0.57607,-0.19937,-1.16089,-0.00191,
1686286432484265984,1.15373,-2.53262,0.00709,0.80224,-0.00462,-0.00294,-0.59698,-0.28377,-1.19028,-0.02543,
1686286432584485376,1.12304,-2.64853,0.00671,0.78592,-0.00412,-0.00245,-0.61831,-0.32760,-1.14566,0.00856,
1686286432684660992,1.08836,-2.76102,0.00731,0.76954,-0.00404,-0.00220,-0.63859,-0.35818,-1.12503,-0.01796,
1686286432784346880,1.04667,-2.87247,0.00660,0.75302,-0.00304,-0.00199,-0.65799,-0.44708,-1.09125,0.00033,
1686286432884485376,1.00081,-2.98107,0.00555,0.73608,-0.00220,-0.00146,-0.67689,-0.47469,-1.05447,-0.01367,
1686286432984684032,0.95229,-3.08619,0.00393,0.71877,-0.00161,-0.00042,-0.69525,-0.49664,-1.02370,-0.00195,
1686286433084410880,0.89896,-3.18802,0.00289,0.70157,-0.00084,-0.00010,-0.71260,-0.56943,-0.98975,-0.01232,
1686286433184353280,0.83839,-3.29042,-0.00081,0.68407,0.00090,0.00024,-0.72942,-0.65612,-0.94278,-0.01130,
1686286433284266496,0.77300,-3.38769,-0.00261,0.66578,0.00215,0.00000,-0.74615,-0.67971,-0.91590,-0.01093,
1686286433384909824,0.70295,-3.48253,-0.00456,0.64690,0.00306,0.00009,-0.76257,-0.70503,-0.89772,-0.01384,
1686286433484455936,0.63006,-3.57496,-0.00756,0.62818,0.00376,0.00082,-0.77806,-0.73585,-0.86943,-0.02535,
1686286433584411648,0.55373,-3.66386,-0.01041,0.60824,0.00362,0.00155,-0.79374,-0.78369,-0.84004,-0.01501,
1686286433684326912,0.47269,-3.74984,-0.01241,0.58729,0.00338,0.00251,-0.80937,-0.82549,-0.81886,-0.02266,
1686286433786406912,0.38169,-3.83708,-0.01542,0.56653,0.00286,0.00324,-0.82403,-0.90824,-0.78807,-0.02221,
1686286433884471296,0.28533,-3.91563,-0.01818,0.54520,0.00287,0.00345,-0.83829,-1.02383,-0.77534,-0.03055,
1686286433984267008,0.17894,-3.99548,-0.02156,0.52149,0.00360,0.00411,-0.85324,-1.06484,-0.74864,-0.03265,
1686286434084438528,0.06642,-4.07000,-0.02436,-0.49739,-0.00370,-0.00454,0.86751,-1.13982,-0.69815,-0.03012,
1686286434184425216,-0.05559,-4.13953,-0.02719,-0.47277,-0.00463,-0.00499,0.88116,-1.23726,-0.65080,-0.03218,
1686286434284270848,-0.18180,-4.20176,-0.02819,-0.44652,-0.00497,-0.00545,0.89475,-1.27837,-0.58585,-0.01670,
1686286434384601344,-0.31512,-4.26013,-0.02946,-0.41884,-0.00461,-0.00661,0.90803,-1.35320,-0.57136,-0.03621,
1686286434484197632,-0.45603,-4.31206,-0.03048,-0.39010,-0.00459,-0.00775,0.92073,-1.43198,-0.46357,-0.00335,
1686286434584510720,-0.60508,-4.35801,-0.03145,-0.35991,-0.00433,-0.00867,0.93294,-1.49952,-0.37306,-0.01741,
1686286434685246464,-0.75956,-4.39195,-0.03246,-0.32825,-0.00378,-0.00915,0.94454,-1.54350,-0.27710,-0.01164,
1686286434784626432,-0.92035,-4.41482,-0.03429,-0.29586,-0.00412,-0.00981,0.95517,-1.63743,-0.18956,-0.04319,
1686286434885184256,-1.08305,-4.42401,-0.03580,-0.26270,-0.00488,-0.00991,0.96481,-1.60797,-0.03578,0.01412,
1686286434984499456,-1.24420,-4.42328,-0.03637,-0.22923,-0.00456,-0.01002,0.97331,-1.61915,0.07412,-0.02547,
1686286435084665856,-1.40902,-4.41109,-0.03766,-0.19529,-0.00449,-0.00918,0.98069,-1.57221,0.20757,0.01758,
1686286435187064576,-1.56870,-4.38931,-0.03842,-0.16132,-0.00433,-0.00955,0.98685,-1.58727,0.25960,-0.04028,
1686286435284528128,-1.72327,-4.35974,-0.03950,-0.12836,-0.00445,-0.01030,0.99166,-1.52805,0.32261,0.00416,
1686286435384675072,-1.88355,-4.32328,-0.04127,-0.09418,-0.00453,-0.01198,0.99547,-1.58188,0.44560,-0.03207,
1686286435484628736,-2.04232,-4.27027,-0.04343,-0.06003,-0.00547,-0.01204,0.99811,-1.53313,0.59916,-0.01691,
1686286435584532224,-2.19577,-4.20185,-0.04570,-0.02544,-0.00618,-0.01129,0.99959,-1.47806,0.71920,0.00210,
1686286435686540032,-2.33288,-4.12187,-0.04214,0.00959,-0.00543,-0.01106,0.99988,-1.38462,0.78847,0.00865,
1686286435784446976,-2.46775,-4.03552,-0.04256,0.04369,-0.00549,-0.01121,0.99897,-1.34880,0.90414,-0.00665,
1686286435885002496,-2.59331,-3.93577,-0.04021,0.07745,-0.00532,-0.00946,0.99694,-1.22365,1.00822,0.01141,
1686286435984806656,-2.71275,-3.83116,-0.03992,0.11066,-0.00501,-0.00904,0.99380,-1.17369,1.04719,0.00132,
1686286436084728832,-2.82615,-3.72375,-0.03847,0.14434,-0.00459,-0.01024,0.98947,-1.12528,1.04626,0.00452,
1686286436184789248,-2.93327,-3.61349,-0.03910,0.17815,-0.00426,-0.01276,0.98391,-1.08443,1.13611,-0.00945,
1686286436284337920,-3.03814,-3.49175,-0.04018,0.21157,-0.00440,-0.01399,0.97725,-1.00755,1.27818,-0.00711,
1686286436384220416,-3.13300,-3.34990,-0.04075,0.24360,-0.00331,-0.01157,0.96980,-0.93708,1.43283,0.00798,
1686286436484466432,-3.23199,-3.20320,-0.04205,0.26970,-0.00231,-0.00806,0.96291,-1.08309,1.38246,-0.01951,
1686286436585798144,-3.34627,-3.06431,-0.04321,0.28908,-0.00299,-0.00573,0.95728,-1.18050,1.24852,0.00725,
1686286436684726272,-3.45649,-2.94208,-0.04135,0.30271,-0.00327,-0.00530,0.95306,-1.26108,1.24906,-0.06371,
1686286436784527872,-3.59030,-2.80916,-0.04915,0.31021,-0.00556,-0.00186,0.95065,-1.31358,1.22442,-0.01675,
1686286436884735488,-3.72264,-2.68329,-0.05078,0.31229,-0.00563,0.00190,0.94997,-1.35911,1.18574,-0.04684,
1686286436984875264,-3.86848,-2.56857,-0.05725,0.30931,-0.00614,0.00514,0.95093,-1.50194,0.99700,-0.01981,
1686286437084593408,-4.02335,-2.47163,-0.05700,0.29978,-0.00594,0.00636,0.95397,-1.60079,0.82494,-0.00711,
1686286437184475904,-4.19055,-2.39550,-0.05874,0.28583,-0.00709,0.00529,0.95824,-1.72887,0.69665,-0.02126,
1686286437284521472,-4.35947,-2.33258,-0.05835,0.27095,-0.00684,0.00437,0.96256,-1.64674,0.67410,0.00694,
1686286437384836352,-4.52405,-2.26946,-0.05808,0.25488,-0.00485,0.00535,0.96695,-1.66854,0.67528,-0.00705,
1686286437485478656,-4.68846,-2.21286,-0.05520,0.23799,-0.00259,0.00627,0.97124,-1.71994,0.57424,0.00568,
1686286437584798720,-4.85914,-2.16649,-0.05347,0.22123,-0.00148,0.00585,0.97520,-1.80328,0.46265,0.00252,
1686286437684488704,-5.03537,-2.12461,-0.05023,0.20391,-0.00035,0.00560,0.97897,-1.78940,0.42852,0.01301,
1686286437784422656,-5.21686,-2.08578,-0.04770,0.18694,-0.00006,0.00566,0.98236,-1.86434,0.39950,0.00365,
1686286437884947712,-5.40449,-2.05080,-0.04590,0.17052,-0.00042,0.00623,0.98533,-1.88237,0.31881,-0.00453,
1686286437984607232,-5.59397,-2.02199,-0.04706,0.15286,-0.00114,0.00763,0.98822,-1.90291,0.24703,0.00571,
1686286438085500928,-5.78460,-2.00047,-0.04539,0.13444,-0.00091,0.00874,0.99088,-1.89281,0.20774,0.01897,
1686286438184979712,-5.97938,-1.98413,-0.04794,0.11686,-0.00225,0.01006,0.99310,-2.02204,0.06231,-0.05188,
1686286438285417728,-6.18059,-1.98498,-0.05100,0.09890,-0.00473,0.00784,0.99505,-1.96498,-0.04672,-0.01097,
1686286438384520448,-6.37806,-1.98975,-0.05405,0.07902,-0.00635,0.00767,0.99682,-1.98639,-0.10859,-0.03248,
1686286438484749568,-6.57507,-1.99446,-0.05604,0.05967,-0.00717,0.00921,0.99815,-1.96584,-0.06406,-0.01273,
1686286438584551680,-6.77473,-2.01196,-0.06068,0.04032,-0.00859,0.00874,0.99911,-2.02315,-0.26856,-0.06174,
1686286438685087488,-6.97896,-2.03582,-0.06709,0.02328,-0.01145,0.00757,0.99963,-1.99199,-0.25386,-0.02633,
1686286438784783872,-7.17439,-2.06400,-0.06925,0.00673,-0.01239,0.00623,0.99988,-1.94229,-0.32349,-0.02982,
1686286438884916736,-7.36771,-2.08476,-0.07318,-0.00725,-0.01199,0.00783,0.99987,-1.87797,-0.17463,0.00075,
1686286438984617472,-7.55748,-2.11150,-0.07318,-0.02132,-0.01098,0.00921,0.99967,-1.92787,-0.36605,-0.03899,
1686286439084239104,-7.74893,-2.14862,-0.07687,-0.03572,-0.01159,0.00939,0.99925,-1.88392,-0.36496,0.00006,
1686286439184529920,-7.93614,-2.18872,-0.07860,-0.04665,-0.01039,0.00815,0.99882,-1.91532,-0.38431,-0.06262,
1686286439284800000,-8.12941,-2.22656,-0.08488,-0.05165,-0.01063,0.00549,0.99859,-1.87570,-0.29604,-0.00804,
1686286439384479488,-8.31849,-2.25304,-0.08554,-0.05206,-0.00908,0.00326,0.99860,-1.92509,-0.15911,-0.02984,
1686286439484295936,-8.51033,-2.26432,-0.08758,-0.05246,-0.00940,0.00529,0.99856,-1.90695,-0.09993,-0.01235,
1686286439584210944,-8.70314,-2.27406,-0.08906,-0.05298,-0.00956,0.00716,0.99852,-1.90221,-0.06804,-0.01380,
1686286439684661504,-8.89367,-2.28105,-0.09068,-0.04737,-0.00977,0.00637,0.99881,-1.85798,0.04020,-0.02716,
1686286439785017600,-9.08005,-2.26959,-0.09306,-0.03666,-0.00867,0.00760,0.99926,-1.80095,0.21556,0.00419,
1686286439884551424,-9.26111,-2.25153,-0.09249,-0.02859,-0.00706,0.01082,0.99951,-1.84197,0.04256,-0.02610,
1686286439984765696,-9.45626,-2.26073,-0.09556,-0.02753,-0.00771,0.00945,0.99955,-1.83147,-0.24515,0.00358,
1686286440085068288,-9.64503,-2.29009,-0.09536,-0.03021,-0.00722,0.00460,0.99951,-1.83848,-0.29125,-0.03431,
1686286440184449536,-9.82854,-2.30494,-0.09948,-0.03250,-0.00711,0.00378,0.99944,-1.82685,-0.02031,-0.00510,
1686286440284929792,-10.01316,-2.30405,-0.09894,-0.03274,-0.00627,0.00650,0.99942,-1.82388,0.04043,0.00743,
1686286440384728320,-10.20222,-2.30605,-0.09972,-0.03206,-0.00576,0.00818,0.99944,-1.81021,-0.10516,0.01755,
1686286440485153280,-10.38264,-2.31754,-0.09804,-0.03284,-0.00466,0.00772,0.99942,-1.80563,-0.12922,0.00921,
1686286440585695744,-10.56355,-2.33129,-0.09757,-0.03549,-0.00391,0.00796,0.99933,-1.78131,-0.15040,0.01512,
1686286440685210368,-10.74309,-2.34975,-0.09749,-0.03897,-0.00335,0.00760,0.99921,-1.80318,-0.24095,-0.02773,
1686286440784531456,-10.92883,-2.37111,-0.09942,-0.04012,-0.00257,0.00471,0.99918,-1.80568,-0.19575,-0.00751,
1686286440884419072,-11.11065,-2.38974,-0.10146,-0.04014,-0.00268,0.00298,0.99919,-1.85318,-0.17434,-0.02624,
1686286440984697344,-11.29566,-2.40717,-0.10230,-0.04116,-0.00383,0.00117,0.99914,-1.79113,-0.17116,0.00505,
1686286441084361984,-11.47575,-2.42607,-0.10304,-0.04247,-0.00431,-0.00037,0.99909,-1.80197,-0.17400,-0.03052,
1686286441184246272,-11.66842,-2.44168,-0.10853,-0.04362,-0.00590,-0.00094,0.99903,-1.84671,-0.10534,-0.01780,
1686286441284364544,-11.84953,-2.45034,-0.10922,-0.04431,-0.00656,0.00031,0.99900,-1.78367,-0.05712,0.00115,
1686286441384328960,-12.03163,-2.45680,-0.11173,-0.04416,-0.00683,0.00223,0.99900,-1.80026,-0.09955,-0.02445,
1686286441484471040,-12.21118,-2.47536,-0.11083,-0.04569,-0.00615,0.00175,0.99894,-1.75810,-0.29415,0.00119,
1686286441585029376,-12.39108,-2.50492,-0.11243,-0.04891,-0.00609,-0.00094,0.99878,-1.80569,-0.32093,-0.02514,
1686286441684433152,-12.56773,-2.53653,-0.11336,-0.05301,-0.00661,-0.00323,0.99857,-1.75560,-0.29839,0.00525,
1686286441784238592,-12.75690,-2.56300,-0.11493,-0.05739,-0.00531,-0.00222,0.99834,-1.72910,-0.18186,0.00268,
1686286441884217856,-12.93205,-2.58631,-0.11616,-0.06196,-0.00442,-0.00130,0.99807,-1.74467,-0.24851,-0.00551,
1686286441984664064,-13.12229,-2.61603,-0.11618,-0.06734,-0.00365,-0.00009,0.99772,-1.70311,-0.31231,0.04037,
1686286442084373760,-13.29225,-2.65017,-0.11268,-0.07558,-0.00238,0.00141,0.99714,-1.72113,-0.40802,0.00701,
1686286442184433664,-13.47285,-2.69451,-0.11240,-0.08568,-0.00136,0.00200,0.99632,-1.66782,-0.44290,0.02523,
1686286442284393216,-13.64141,-2.73815,-0.11047,-0.09363,0.00011,0.00251,0.99560,-1.73780,-0.43312,-0.03154,
1686286442384272896,-13.82160,-2.77807,-0.11333,-0.09603,-0.00066,0.00164,0.99538,-1.78986,-0.29952,0.00392,
1686286442484499712,-14.01086,-2.80521,-0.11702,-0.09566,-0.00096,0.00388,0.99541,-1.81949,-0.19951,-0.02361,
1686286442584240896,-14.19375,-2.83183,-0.11725,-0.09537,-0.00233,0.00536,0.99542,-1.80982,-0.32360,0.00025,
1686286442684389888,-14.37844,-2.86682,-0.11698,-0.09613,-0.00366,0.00503,0.99535,-1.82629,-0.37926,-0.01952,
1686286442784384768,-14.55972,-2.90216,-0.11530,-0.09753,-0.00518,0.00474,0.99521,-1.81284,-0.29767,0.03083,
1686286442884423424,-14.74015,-2.92996,-0.11377,-0.09906,-0.00547,0.00671,0.99504,-1.80317,-0.25820,0.01407,
1686286442984350976,-14.92671,-2.96384,-0.11161,-0.09938,-0.00373,0.00721,0.99502,-1.75184,-0.34424,0.03665,
1686286443084323840,-15.10564,-3.00153,-0.11102,-0.09981,-0.00240,0.00680,0.99498,-1.79027,-0.38154,0.00906,
1686286443184256000,-15.28257,-3.03459,-0.10911,-0.10124,-0.00080,0.00763,0.99483,-1.80538,-0.28722,0.02413,
1686286443284648704,-15.46750,-3.06132,-0.10972,-0.10150,-0.00045,0.01044,0.99478,-1.85804,-0.23747,-0.00014,
1686286443384660736,-15.65555,-3.09166,-0.10880,-0.10193,-0.00051,0.01287,0.99471,-1.84205,-0.36708,0.00378,
1686286443484329728,-15.84197,-3.13733,-0.10766,-0.10746,-0.00163,0.01358,0.99412,-1.79839,-0.62779,0.01653,
1686286443584639232,-16.02108,-3.20557,-0.10591,-0.11747,-0.00225,0.00985,0.99302,-1.75283,-0.74944,0.00795,
1686286443684354560,-16.19515,-3.27124,-0.10546,-0.12369,-0.00200,0.00512,0.99231,-1.80731,-0.53528,0.00117,
1686286443784264960,-16.38892,-3.31247,-0.10555,-0.12428,-0.00320,0.00638,0.99222,-1.92832,-0.27982,-0.02521,
1686286443884417792,-16.58098,-3.34832,-0.10814,-0.12412,-0.00545,0.00891,0.99221,-1.89776,-0.37463,-0.02137,
1686286443984200192,-16.77714,-3.39836,-0.11088,-0.12509,-0.00637,0.00875,0.99209,-1.85560,-0.57014,-0.00894,
1686286444084242432,-16.96438,-3.46250,-0.11409,-0.12813,-0.00697,0.00555,0.99172,-1.84073,-0.67867,-0.01869,
1686286444184372736,-17.15089,-3.52979,-0.11528,-0.13542,-0.00783,0.00391,0.99075,-1.82803,-0.71888,-0.00947,
1686286444284328704,-17.33427,-3.60670,-0.11924,-0.14335,-0.00912,-0.00031,0.98963,-1.81989,-0.77509,-0.04451,
1686286444384238592,-17.51956,-3.68192,-0.12055,-0.14611,-0.00804,-0.00487,0.98922,-1.77078,-0.63400,0.02551,
1686286444484248064,-17.71579,-3.74309,-0.12308,-0.14591,-0.00665,-0.00569,0.98926,-1.90913,-0.50155,-0.03585,
1686286444584790784,-17.90515,-3.79572,-0.12332,-0.14656,-0.00596,-0.00478,0.98917,-1.86581,-0.51270,0.02681,
1686286444684364800,-18.09419,-3.85163,-0.12286,-0.14670,-0.00504,-0.00517,0.98915,-1.85926,-0.59183,-0.00182,
1686286444784611840,-18.29489,-3.92151,-0.12380,-0.14691,-0.00353,-0.00748,0.98912,-1.83287,-0.65817,-0.00602,
1686286444884950016,-18.48573,-3.98560,-0.12547,-0.14784,-0.00259,-0.00943,0.98896,-1.90633,-0.65249,-0.03128,
1686286444984339968,-18.67926,-4.04955,-0.12791,-0.15359,-0.00407,-0.00805,0.98809,-1.85900,-0.70838,0.00010,
1686286445085220096,-18.87181,-4.13360,-0.13018,-0.16319,-0.00358,-0.00893,0.98655,-1.79871,-0.83682,-0.01934,
1686286445184454912,-19.05351,-4.20701,-0.13174,-0.16846,-0.00409,-0.00987,0.98565,-1.88374,-0.63447,0.01182,
